Country,Country_code,Year,Electricity,Net_income_per_cap,Children_out_school,GDP,GDP_per_cap,Fem_parliam,Renew_output,Renew_consum,Undernour,Poverty,2_G,3_G,Water,Unemp_male,Unemp_fem,Continent,Gini,Income_class,Internet,Life_exp,Population,Rural_pop,Urban_pop,Region
El_Salvador,SLV,2015,95.4,3.485200326,8.974650383,23438240000,3705.579704,32.14285714,57.8226749,21.03009987,10.6,2,85.01,61.25,96,4.4,3.5,North_America,40.6,Lower-middle_income,26.80260496,72.412,6325121,30.3,69.7,Latin_America_and_Caribbean
El_Salvador,SLV,2016,96,1.686184398,10.42136002,24191430000,3805.995686,32.14285714,,20.7105999,9.9,2.3,85.01,61.25,97,4.8,3.9,North_America,40,Lower-middle_income,28.99707305,72.644,6356137,29.499,70.501,Latin_America_and_Caribbean
El_Salvador,SLV,2017,96.8,-0.029756196,14.5668602,24979200000,3910.255969,32.14285714,,24.98730087,9.1,1.9,97,86,97,4.7,4,North_America,38,Lower-middle_income,33.8207289,72.872,6388124,28.725,71.275,Latin_America_and_Caribbean
El_Salvador,SLV,2018,97,-0.672205963,13.69966984,26020850000,4052.624775,30.95238095,,23.21249962,8.6,1.5,97,86,98,4.2,3.8,North_America,38.6,Lower-middle_income,43.8,73.096,6420740,27.977,72.023,Latin_America_and_Caribbean
Serbia,SRB,2000,100,,,6875845987,914.7857199,,35.14938489,22.09440041,,,,,89,,,Europe,,Lower-middle_income,,,,47.231,,Europe_and_Northern_America
Serbia,SRB,2001,100,,,12960538724,1727.281196,,35.43979505,19.55389977,3.1,,,,89,11.1,15,Europe,,Lower-middle_income,,72.23414634,7503433,47.008,52.992,Europe_and_Northern_America
Serbia,SRB,2002,100,,,17120906918,2283.846685,,33.51397604,18.00580025,3,,,,89,12.4,15.8,Europe,,Lower-middle_income,,72.28536585,7496522,46.785,53.215,Europe_and_Northern_America
Serbia,SRB,2003,100,,,22482365322,3005.426352,,27.85443646,15.67070007,2.7,,,,89,14.4,16.4,Europe,,Lower-middle_income,,72.43658537,7480591,46.563,53.437,Europe_and_Northern_America
Serbia,SRB,2004,100,,,26141968161,3502.802924,,29.50963222,14.63879967,,,95.1,,89,15.1,22.9,Europe,,Lower-middle_income,23.5,72.68292683,7463157,46.339,53.661,Europe_and_Northern_America
Serbia,SRB,2005,99.69072165,,0.296409994,27683225959,3720.479155,,32.98788178,16.09740067,,,95.5,,90,16.8,26.2,Europe,,Lower-middle_income,26.3,72.83414634,7440769,46.117,53.883,Europe_and_Northern_America
Serbia,SRB,2006,100,,0.13752,32482070360,4382.617279,12,30.05674187,15.33220005,,,97,,90,17.9,24.7,Europe,,Upper-middle_income,27.2,73.38536585,7411569,45.895,54.105,Europe_and_Northern_America
Serbia,SRB,2007,100,8.741639259,1.077080011,43170990616,5848.476405,20.4,27.46101231,14.02970028,,,,,90,15.8,21,Europe,,Upper-middle_income,33.15,73.63170732,7381579,45.672,54.328,Europe_and_Northern_America
Serbia,SRB,2008,100,5.026872667,1.447360039,52194221469,7101.040141,21.6,25.96725584,15.56639957,,,,55.85,91,11.9,16,Europe,,Upper-middle_income,35.6,73.88536585,7350222,45.45,54.55,Europe_and_Northern_America
Serbia,SRB,2009,100,-0.747939509,3.452960014,45162894381,6169.114195,21.6,27.94612795,20.82299995,,,,63.15,91,14.8,17.9,Europe,,Upper-middle_income,38.1,73.98536585,7320807,45.228,54.772,Europe_and_Northern_America
Serbia,SRB,2010,99.718398,-2.920046244,5.081280231,41819468692,5735.422857,21.6,31.77457713,20.61770058,,,96.95,68.93,91,18.5,20.2,Europe,,Upper-middle_income,40.9,74.33658537,7291436,45.007,54.993,Europe_and_Northern_America
Serbia,SRB,2011,100,3.193227114,2.621979952,49258136129,6809.159804,22,22.79349884,17.56189919,2.6,,97.38,76.36,92,22.4,23.7,Europe,,Upper-middle_income,42.2,74.53658537,7234099,44.785,55.215,Europe_and_Northern_America
Serbia,SRB,2012,100,-3.735161695,3.64715004,43309252921,6015.945228,33.2,25.68908794,19.61930084,2.7,5.3,99.7,90.4,92,23.3,25,Europe,39.9,Upper-middle_income,48.1,74.83658537,7199077,44.644,55.356,Europe_and_Northern_America
Serbia,SRB,2013,99.92,4.76955634,3.503040075,48394239475,6755.073675,33.2,26.06368063,20.19169998,3.2,5.8,99.71,99.71,93,20.9,23.8,Europe,39.5,Upper-middle_income,53.45036418,75.18536585,7164132,44.531,55.469,Europe_and_Northern_America
Serbia,SRB,2014,99.66079793,0.108132148,1.215690017,47062206678,6600.056809,34,32.98451235,23.45859909,3.7,6.9,99.75,97.16,93,18.3,20.4,Europe,40.5,Upper-middle_income,62.07508046,75.33658537,7130576,44.417,55.583,Europe_and_Northern_America
Serbia,SRB,2015,99.9,0.489806365,0.793770015,39655958843,5588.980728,34,26.90517356,21.33320045,4.1,6.6,99.75,97.29,93,16.8,18.8,Europe,40.5,Upper-middle_income,65.3170254,75.28780488,7095383,44.304,55.696,Europe_and_Northern_America
Serbia,SRB,2016,100,2.985091375,0.831439972,40692643373,5765.200762,34,,21.00329971,4.2,6.4,99.76,98.51,94,14.6,16.1,Europe,38.8,Upper-middle_income,67.05684137,75.68780488,7058322,44.19,55.81,Europe_and_Northern_America
Serbia,SRB,2017,100,0.869161722,1.026430011,44179055280,6292.543629,34.4,,20.09420013,4,5.4,99.76,98.67,94,12.8,14.3,Europe,36.2,Upper-middle_income,70.33083553,75.53902439,7020858,44.058,55.942,Europe_and_Northern_America
Serbia,SRB,2018,100,6.994485506,1.43445003,50640650221,7252.401858,34.4,,21.1446991,3.8,,99.77,98.67,95,12,13.7,Europe,,Upper-middle_income,73.36070915,75.8902439,6982604,43.908,56.092,Europe_and_Northern_America
Suriname,SUR,2000,95.4648056,,,947671969.7,2012.281651,,88.39590444,23.62969971,,,,,,,,South_America,,Lower-middle_income,,,,33.556,,Latin_America_and_Caribbean
Suriname,SUR,2001,95.39545441,,,834279357.8,1750.576737,17.64705882,86.63967611,24.14209938,11.8,,,,,,,South_America,,Lower-middle_income,3.064448389,67.913,476574,33.483,66.517,Latin_America_and_Caribbean
Suriname,SUR,2002,95.31781006,,,1093574468,2267.753984,17.64705882,79.3768546,27.79159927,11.5,,,,,,,South_America,,Lower-middle_income,4.161568745,68.064,482228,33.409,66.591,Latin_America_and_Caribbean
Suriname,SUR,2003,95.23069763,,,1274190311,2611.377493,17.64705882,72.6109857,24.6352005,10.9,,,,,,,South_America,,Lower-middle_income,4.719875395,68.28,487938,33.336,66.664,Latin_America_and_Caribbean
Suriname,SUR,2004,95.13294983,,,1484092538,3006.183233,19.60784314,65.60056859,22.6257,10.3,,,,91,,,South_America,,Lower-middle_income,6.076047814,68.555,493680,33.263,66.737,Latin_America_and_Caribbean
Suriname,SUR,2005,95.02353668,,17.43631935,1793388732,3590.648183,25.49019608,52.70092227,18.87879944,9.7,,,,,,,South_America,,Lower-middle_income,6.403086288,68.877,499461,33.318,66.682,Latin_America_and_Caribbean
Suriname,SUR,2006,91.01983989,,15.48112011,2626380435,5197.747907,25.49019608,66.88396349,22.08639908,8.8,,,,,,,South_America,,Lower-middle_income,9.499626942,69.227,505292,33.385,66.615,Latin_America_and_Caribbean
Suriname,SUR,2007,94.78339386,,17.35610962,2936612022,5744.759727,25.49019608,74.14790997,24.58769989,8.8,,,,,,,South_America,,Upper-middle_income,14.11,69.579,511181,33.453,66.547,Latin_America_and_Caribbean
Suriname,SUR,2008,94.66497803,,11.42582035,3532969035,6831.983622,25.49019608,77.94544399,26.19249916,8.3,,,,,,,South_America,,Upper-middle_income,21.06,69.91,517122,33.521,66.479,Latin_America_and_Caribbean
Suriname,SUR,2009,94.55599213,,8.301879883,3875409836,7408.360786,25.49019608,76.7816092,26.46940041,7.6,,,,93,4.8,14.3,South_America,,Upper-middle_income,31.36,70.209,523113,33.588,66.412,Latin_America_and_Caribbean
Suriname,SUR,2010,91.19751586,,10.06233978,4368398048,8255.874872,9.803921569,70.18561485,22.10269928,7.3,,98,,94,3.6,12.6,South_America,,Upper-middle_income,31.59,70.465,529126,33.656,66.344,Latin_America_and_Caribbean
Suriname,SUR,2011,94.39122009,,11.91819,4422276622,8263.203803,11.76470588,60.6355715,21.16469955,7.6,,99,,94,4.2,12.4,South_America,,Upper-middle_income,32,70.676,535177,33.724,66.276,Latin_America_and_Caribbean
Suriname,SUR,2012,94.34619904,,11.4388504,4980000000,9200.974786,11.76470588,63.23529412,15.76650047,8.2,,100,12,94,5.1,12.4,South_America,,Upper-middle_income,34.6812,70.851,541247,33.792,66.208,Latin_America_and_Caribbean
Suriname,SUR,2013,94.32529449,,11.88364983,5145757576,9402.164419,11.76470588,59.93589744,17.62549973,7.7,,100,,95,3.6,11,South_America,,Upper-middle_income,37.4,71.002,547295,33.86,66.14,Latin_America_and_Caribbean
Suriname,SUR,2014,94.32447815,,12.32314968,5240606061,9471.922001,11.76470588,62.33944954,12.85229969,7.6,,,12,95,3.5,11.8,South_America,,Upper-middle_income,40.08,71.133,553278,33.911,66.089,Latin_America_and_Caribbean
Suriname,SUR,2015,95.00204468,,10.61894035,5126291451,9168.237157,25.49019608,60.05314438,11.59379959,7.7,,100,100,96,4.4,11.5,South_America,,Upper-middle_income,42.76382778,71.249,559136,33.944,66.056,Latin_America_and_Caribbean
Suriname,SUR,2016,95.90665436,,9.433659554,3317438911,5872.789429,25.49019608,,15.92749977,8.2,,100,100,96,5.7,11.1,South_America,,Upper-middle_income,45.4,71.358,564883,33.96,66.04,Latin_America_and_Caribbean
Suriname,SUR,2017,96.72870636,,13.82371998,3591623596,6295.560562,25.49019608,,18.49790001,8.4,,100,100,,,,South_America,,Upper-middle_income,48.94517397,71.463,570501,33.959,66.041,Latin_America_and_Caribbean
Suriname,SUR,2018,97.4,,13.8299799,3996247906,6938.086981,25.49019608,,19.21649933,8.5,,100,95,,,,South_America,,Upper-middle_income,,71.57,575987,33.94,66.06,Latin_America_and_Caribbean
Slovak_Republic,SVK,2000,100,-2.363848812,,29169953013,5413.150621,14,14.98473927,3.727299929,,,98,,98,19.4,18.6,Europe,,Upper-middle_income,,,,43.767,,Europe_and_Northern_America
Slovak_Republic,SVK,2001,100,5.629247173,3.542599916,30752150336,5717.21709,14,15.94989955,6.000299931,6.1,,98,,98,20.1,18.6,Europe,,Upper-middle_income,12.52832185,73.40243902,5378867,43.837,56.163,Europe_and_Northern_America
Slovak_Republic,SVK,2002,100,6.012616712,6.424019814,35130340674,6533.553213,17.33333333,16.82602757,5.480400085,6.2,,98,,98,18.7,18.8,Europe,,Upper-middle_income,40.14,73.60487805,5376912,43.987,56.013,Europe_and_Northern_America
Slovak_Republic,SVK,2003,100,0.959211132,7.802509785,46816589165,8712.698793,19.33333333,11.55683212,5.34649992,6,,99,,98,17,17.3,Europe,,Upper-middle_income,43.04,73.60487805,5373374,44.137,55.863,Europe_and_Northern_America
Slovak_Republic,SVK,2004,100,9.408522829,8.511159897,57332015148,10671.82186,16.66666667,13.54563362,6.246900082,5.8,0.1,99,,98,17.7,19.6,Europe,27.1,Upper-middle_income,52.89,73.95853659,5372280,44.287,55.713,Europe_and_Northern_America
Slovak_Republic,SVK,2005,100,10.42319405,7.213019848,62785305310,11685.75482,16.66666667,14.91451901,6.305900097,5.5,0.2,99.5,,98,15.5,17.2,Europe,29.3,Upper-middle_income,55.19,73.90487805,5372807,44.437,55.563,Europe_and_Northern_America
Slovak_Republic,SVK,2006,100,9.067332365,4.884170055,70708098106,13159.75944,20,15.36910819,6.566999912,5.6,0.2,99.7,,98,12.3,14.7,Europe,25.8,Upper-middle_income,56.08,74.20487805,5373054,44.588,55.412,Europe_and_Northern_America
Slovak_Republic,SVK,2007,100,11.6390057,2.550699949,86454081577,16085.61152,19.33333333,17.68966012,8.231499672,5.4,0.3,99.8,56,98,9.9,12.7,Europe,24.7,High_income,61.8,74.20731707,5374622,44.739,55.261,Europe_and_Northern_America
Slovak_Republic,SVK,2008,100,5.531588884,2.573210001,1.0047E+11,18677.29271,19.33333333,15.86578581,7.628900051,4.9,0.4,99.82,61.1,98,8.4,10.9,Europe,26,High_income,66.05,74.70487805,5379233,44.889,55.111,Europe_and_Northern_America
Slovak_Republic,SVK,2009,100,-5.807537631,3.800489902,89046289247,16531.67051,18,18.94749026,9.998600006,4,0.4,99.84,67.8,98,11.4,12.8,Europe,27.2,High_income,70,74.9097561,5386406,45.04,54.96,Europe_and_Northern_America
Slovak_Republic,SVK,2010,100,4.32136956,4.971129894,90310718349,16750.79744,15.33333333,21.62831343,10.27890015,3.5,0.5,99.85,69.2,99,14.2,14.6,Europe,27.3,High_income,75.71,75.11219512,5391428,45.315,54.685,Europe_and_Northern_America
Slovak_Republic,SVK,2011,100,0.296090697,5.59499979,99122802874,18361.56948,16,17.6718043,10.35709953,3.4,0.4,100,71.1,99,13.6,13.6,Europe,26.5,High_income,74.43999717,75.95853659,5398384,45.58,54.42,Europe_and_Northern_America
Slovak_Republic,SVK,2012,100,3.327607808,4.394330025,94534730681,17481.89544,18.66666667,19.32363739,10.47200012,3.4,0.3,100,77,99,13.5,14.5,Europe,26.1,High_income,76.70999012,76.1097561,5407579,45.72,54.28,Europe_and_Northern_America
Slovak_Republic,SVK,2013,100,0.925385017,4.064770222,98848641555,18260.01577,18.66666667,22.28028337,10.67749977,4,0.3,100,85,100,14,14.5,Europe,28.1,High_income,77.8826,76.41219512,5413393,45.86,54.14,Europe_and_Northern_America
Slovak_Republic,SVK,2014,100,2.312487271,5.149750233,1.0119E+11,18674.34406,18.66666667,22.94459997,12.24190044,5.3,0.6,100,91,100,12.8,13.6,Europe,26.1,High_income,79.98,76.81219512,5418649,46,54,Europe_and_Northern_America
Slovak_Republic,SVK,2015,100,3.279333078,6.084030151,88467555244,16310.98841,18.66666667,22.67948333,13.40849972,5.9,0.7,100,93,100,10.3,12.9,Europe,26.5,High_income,77.63468203,76.56341463,5423801,46.111,53.889,Europe_and_Northern_America
Slovak_Republic,SVK,2016,100,1.206994786,6.476419926,89655253976,16508.67036,20,,13.09060001,5.6,1.3,100,94,100,8.8,10.8,Europe,25.2,High_income,80.47585728,77.16585366,5430798,46.194,53.806,Europe_and_Northern_America
Slovak_Republic,SVK,2017,100,3.569826048,5.498380184,95209466459,17504.21134,20,,12.43379974,4.5,,100,95,100,7.9,8.4,Europe,,High_income,81.62566752,77.16585366,5439232,46.249,53.751,Europe_and_Northern_America
Slovak_Republic,SVK,2018,100,3.819170354,4.430580139,1.05475E+11,19364.6201,20,,12.42039967,4.1,0.2,100,95,100,6.1,7,Europe,25,High_income,80.44892248,77.26585366,5446771,46.274,53.726,Europe_and_Northern_America
Slovenia,SVN,2000,100,-0.433237552,4.315229893,20289627637,10201.30354,,28.65531415,15.86520004,,,97.8,,100,6.8,7.1,Europe,,High_income,,,,49.246,,Europe_and_Northern_America
Slovenia,SVN,2001,100,4.704250607,3.674459934,20876309970,10479.75963,12.22222222,26.73855938,14.99230003,,,98.4,,100,5.4,6,Europe,,High_income,30.17591047,75.75853659,1992060,49.22,50.78,Europe_and_Northern_America
Slovenia,SVN,2002,100,4.134254101,2.968990088,23489890274,11777.15566,12.22222222,23.38676531,14.0965004,,,99,,100,5.6,6.3,Europe,,High_income,27.83888542,76.00731707,1994530,49.143,50.857,Europe_and_Northern_America
Slovenia,SVN,2003,100,3.223145578,2.027400017,29634713641,14849.03724,12.22222222,22.27930535,14.18430042,,,99,,100,6,7,Europe,,High_income,31.85479301,76.85853659,1995733,48.918,51.082,Europe_and_Northern_America
Slovenia,SVN,2004,100,2.949436927,0.405000001,34414784504,17233.13856,12.22222222,27.60133587,15.41079998,,0,99,,100,5.7,6.4,Europe,24.8,High_income,40.81,77.20731707,1997012,48.692,51.308,Europe_and_Northern_America
Slovenia,SVN,2005,100,2.690259815,0.145219997,36206395971,18098.90854,12.22222222,23.64887213,14.56669998,,0.1,99.4,,100,6.1,7,Europe,24.6,High_income,46.81,77.61219512,2000474,48.467,51.533,Europe_and_Northern_America
Slovenia,SVN,2006,100,5.058344458,0.05429,39481045038,19672.96556,12.22222222,24.49884221,14.41469955,,0.1,99.6,,100,4.9,7.2,Europe,24.4,High_income,54.01,78.08658537,2006868,48.242,51.758,Europe_and_Northern_America
Slovenia,SVN,2007,100,6.537167474,0.770910025,48006372844,23787.64656,12.22222222,22.46227481,14.09039974,,0,99.6,72.3,100,4,5.8,Europe,24.4,High_income,56.74,78.56097561,2018122,48.017,51.983,Europe_and_Northern_America
Slovenia,SVN,2008,100,2.078832132,0.670009971,55552509155,27483.33717,13.33333333,26.26989451,13.85270023,,0,99.6,72.9,100,4,4.8,Europe,23.7,High_income,58,78.76585366,2021316,47.791,52.209,Europe_and_Northern_America
Slovenia,SVN,2009,100,-7.269284193,0.707159996,50368056405,24694.23049,14.44444444,29.9152594,19.02910042,,0,99.7,73.6,100,5.9,5.8,Europe,24.8,High_income,64,78.97073171,2039669,47.567,52.433,Europe_and_Northern_America
Slovenia,SVN,2010,100,-1.817338258,0.635800004,48161250405,23509.54314,14.44444444,29.21562596,19.50550079,,0,99.7,84.6,100,7.4,7,Europe,24.9,High_income,70,79.42195122,2048583,47.342,52.658,Europe_and_Northern_America
Slovenia,SVN,2011,100,-0.449847577,0.329589993,51516366655,25095.13229,32.22222222,24.37951618,18.58740044,,0,99.7,90.6,100,8.2,8.2,Europe,24.9,High_income,67.33999481,79.97073171,2052843,47.117,52.883,Europe_and_Northern_America
Slovenia,SVN,2012,100,-5.15133582,0.400029987,46580457470,22643.10025,32.22222222,27.84280936,19.70549965,,0,99.7,91.4,100,8.4,9.4,Europe,25.6,High_income,68.34997453,80.12439024,2057159,46.892,53.108,Europe_and_Northern_America
Slovenia,SVN,2013,100,-0.431304589,0.657029986,48401896808,23496.6025,32.22222222,32.32336011,22.00639915,,0,99.7,92.3,100,9.4,10.9,Europe,26.2,High_income,72.6756,80.32195122,2059953,46.668,53.332,Europe_and_Northern_America
Slovenia,SVN,2014,100,4.55765562,0.798449993,49930685013,24214.92207,35.55555556,38.51890695,22.30069923,,0,99.7,99.4,100,8.9,10.6,Europe,25.7,High_income,71.59,81.07804878,2061980,46.443,53.557,Europe_and_Northern_America
Slovenia,SVN,2015,100,0.341472372,0.450910002,43090173395,20881.76693,36.66666667,29.39191469,20.81290054,,0,99.7,98,100,8.1,10,Europe,25.4,High_income,73.09865997,80.77560976,2063531,46.219,53.781,Europe_and_Northern_America
Slovenia,SVN,2016,100,5.056882861,0.466360003,44736333522,21663.64341,36.66666667,,20.78759956,,0,99.7,98.1,100,7.5,8.6,Europe,24.8,High_income,75.49850426,81.17560976,2065042,45.98,54.02,Europe_and_Northern_America
Slovenia,SVN,2017,100,6.591616782,0.182070002,48466592282,23454.73952,36.66666667,,19.66819954,,0,99.8,98.6,100,5.8,7.5,Europe,24.2,High_income,78.88542636,81.02926829,2066388,45.727,54.273,Europe_and_Northern_America
Slovenia,SVN,2018,100,4.820733906,0.232710004,54135187444,26103.16026,24.44444444,,21.0060997,,0,99.8,99.5,100,4.6,5.7,Europe,24.6,High_income,79.7499766,81.37804878,2073894,45.459,54.541,Europe_and_Northern_America
Sweden,SWE,2000,100,3.845025339,0.362100005,2.62835E+11,29624.91267,42.69340974,57.24673107,40.00910187,,0,,,99,5.9,5,Europe,27.2,High_income,,,,15.974,,Europe_and_Northern_America
Sweden,SWE,2001,100,-0.058337459,0.275000006,2.42396E+11,27247.85773,42.69340974,51.5616201,37.66239929,,,99,,99,5,4.4,Europe,,High_income,51.76566494,79.79512195,8895960,15.929,84.071,Europe_and_Northern_America
Sweden,SWE,2002,100,0.896604399,0.26572001,2.66849E+11,29899.19525,44.98567335,48.49693252,36.14979935,,,99,,99,5.3,4.6,Europe,,High_income,70.57,79.84634146,8924958,15.867,84.133,Europe_and_Northern_America
Sweden,SWE,2003,100,3.669731602,0.700150013,3.34337E+11,37321.7979,45.2722063,43.38265167,34.91180038,,0.3,99,,99,6.1,5,Europe,25.3,High_income,79.13,80.09512195,8958229,15.804,84.196,Europe_and_Northern_America
Sweden,SWE,2004,100,2.37534971,2.907730103,3.85118E+11,42821.67314,45.2722063,44.94933179,35.82580185,,0.4,99,,100,7.2,6.2,Europe,26.1,High_income,83.89,80.49756098,8993531,15.742,84.258,Europe_and_Northern_America
Sweden,SWE,2005,100,2.514740845,4.389830112,3.92218E+11,43437.06312,45.2722063,51.29416222,40.21780014,,1,99,,100,7.6,7.4,Europe,26.8,High_income,84.83,80.54634146,9029572,15.681,84.319,Europe_and_Northern_America
Sweden,SWE,2006,100,5.908876651,4.719940186,4.23093E+11,46593.60216,47.27793696,49.6007984,40.97330093,,0.3,98,,100,6.9,7.3,Europe,26.4,High_income,87.76,80.74878049,9080505,15.57,84.43,Europe_and_Northern_America
Sweden,SWE,2007,100,3.774318854,3.532219887,4.91253E+11,53700.00534,46.99140401,52.02690444,42.65380096,,0.4,99,99,100,5.9,6.5,Europe,27.1,High_income,82.01,80.9,9148092,15.412,84.588,Europe_and_Northern_America
Sweden,SWE,2008,100,-1.581663895,1.309219956,5.17706E+11,56152.55234,46.99140401,54.30904506,44.15850067,,0.6,99,99,100,5.9,6.6,Europe,28.1,High_income,90,81.1,9219637,15.254,84.746,Europe_and_Northern_America
Sweden,SWE,2009,100,-7.348250334,0.363849998,4.36537E+11,46946.96027,46.41833811,58.41995842,46.74330139,,0.4,99,99,100,8.7,8,Europe,27.3,High_income,91,81.35121951,9298515,15.098,84.902,Europe_and_Northern_America
Sweden,SWE,2010,100,6.041051297,0.36105001,4.95813E+11,52869.04429,44.98567335,55.30176479,45.76039886,,0.5,99.99,99.98,100,8.7,8.5,Europe,27.7,High_income,90,81.45121951,9378126,14.944,85.056,Europe_and_Northern_America
Sweden,SWE,2011,100,1.509398242,0.28628999,5.74094E+11,60755.75955,44.6991404,55.94460048,46.19440079,,0.5,99.99,99.98,100,7.8,7.8,Europe,27.6,High_income,92.76998606,81.80243902,9449213,14.703,85.297,Europe_and_Northern_America
Sweden,SWE,2012,100,-1.529899478,0.155890003,5.52484E+11,58037.82132,44.6991404,59.06774977,49.33179855,,0.5,99.99,99.99,100,8.2,7.7,Europe,27.6,High_income,93.17998801,81.70487805,9519374,14.38,85.62,Europe_and_Northern_America
Sweden,SWE,2013,100,0.315075578,0.041590001,5.86842E+11,61126.9432,44.98567335,54.03349648,48.11999893,,0.6,,,100,8.2,7.9,Europe,28.8,High_income,94.7836,81.95609756,9600379,14.064,85.936,Europe_and_Northern_America
Sweden,SWE,2014,100,1.609707198,0.068449996,5.81964E+11,60020.36046,44.6991404,55.83768577,49.54309845,,0.5,99.99,99.99,100,8.2,7.7,Europe,28.4,High_income,92.52,82.25365854,9696110,13.753,86.247,Europe_and_Northern_America
Sweden,SWE,2015,100,2.452381397,0.00258,5.05104E+11,51545.48361,43.5530086,63.26274771,52.89149857,,0.4,99.99,99.99,100,7.6,7.3,Europe,29.2,High_income,90.61019664,82.20487805,9799186,13.447,86.553,Europe_and_Northern_America
Sweden,SWE,2016,100,0.581072576,0.146569997,5.15655E+11,51965.15715,43.5530086,,51.85499954,,0.3,100,100,100,7.4,6.6,Europe,29.6,High_income,89.65094761,82.30731707,9923085,13.148,86.852,Europe_and_Northern_America
Sweden,SWE,2017,100,1.911706646,0.275759995,5.41019E+11,53791.50873,43.5530086,,52.85770035,,0.2,100,100,100,7,6.4,Europe,28.8,High_income,93.00626697,82.4097561,10057698,12.854,87.146,Europe_and_Northern_America
Sweden,SWE,2018,100,-0.033218927,0.128470004,5.55455E+11,54589.06039,46.13180516,,52.48279953,,0.7,100,100,100,6.5,6.2,Europe,30,High_income,89.24696316,82.55853659,10175214,12.569,87.431,Europe_and_Northern_America
Eswatini,SWZ,2000,,5.147621564,,1738100853,1728.710498,3.076923077,40.94102619,62.18099976,,48.9,70,,,,,Africa,53.1,Lower-middle_income,,,,77.314,,Sub-Saharan_Africa
Eswatini,SWZ,2001,26.9,7.897386881,,1542477355,1521.769121,3.076923077,45.24985187,62.74879837,10.5,,65,,,,,Africa,,Lower-middle_income,1.28159005,45.799,1013608,77.445,22.555,Sub-Saharan_Africa
Eswatini,SWZ,2002,25.87891197,-1.179276069,,1432228173,1405.448752,3.076923077,43.09287074,63.68429947,9.7,,80,,,,,Africa,,Lower-middle_income,1.816203807,44.41,1019054,77.575,22.425,Sub-Saharan_Africa
Eswatini,SWZ,2003,28.69206429,0.931125716,,2197612767,2148.63254,10.76923077,31.18661258,63.93759918,8.3,,,,,,,Africa,,Lower-middle_income,2.437073851,43.372,1022796,77.704,22.296,Sub-Saharan_Africa
Eswatini,SWZ,2004,31.4945755,7.573422323,,2770082822,2699.130772,10.76923077,29.19605078,62.86100006,8.4,,,,,,,Africa,,Lower-middle_income,3.228685073,42.731,1026287,77.834,22.166,Sub-Saharan_Africa
Eswatini,SWZ,2005,34.28542328,16.0816702,,3178126555,3083.838202,10.76923077,39.09313725,63.2507019,9.2,,,,,,,Africa,,Lower-middle_income,3.696961073,42.518,1030575,77.962,22.038,Sub-Saharan_Africa
Eswatini,SWZ,2006,35.2,-1.264320042,,3291353806,3176.69114,10.76923077,35.73911453,65.27269745,10.2,,90,,,,,Africa,,Lower-middle_income,3.696538789,42.733,1036095,78.09,21.91,Sub-Saharan_Africa
Eswatini,SWZ,2007,39.84580612,0.932388797,,3469363925,3327.445066,10.76923077,38.11663143,65.21710205,10.7,,,,59,,,Africa,,Lower-middle_income,4.1,43.308,1042651,78.171,21.829,Sub-Saharan_Africa
Eswatini,SWZ,2008,42.62765884,-7.801110058,,3294093364,3137.387151,13.84615385,37.05419176,65.87580109,10.9,,91,,,,,Africa,,Lower-middle_income,6.85,44.17,1049948,77.955,22.045,Sub-Saharan_Africa
Eswatini,SWZ,2009,38.6,-2.212087642,17.92639923,3580417161,3385.858935,13.63636364,47.42128646,64.36319733,15.2,43,90,0,,,,Africa,51.5,Lower-middle_income,8.94,45.275,1057462,77.738,22.262,Sub-Saharan_Africa
Eswatini,SWZ,2010,45.55233761,-1.123889429,12.13360977,4438778547,4168.489518,13.63636364,51.47124506,63.65050125,18.5,,92,0,,,,Africa,,Lower-middle_income,11.04,46.601,1064841,77.52,22.48,Sub-Saharan_Africa
Eswatini,SWZ,2011,51.05468369,-0.541810733,6.925670147,4820499497,4496.612962,13.63636364,50.94431881,62.40769958,20.7,,94.9,,,,,Africa,,Lower-middle_income,18.13,48.141,1072029,77.3,22.7,Sub-Saharan_Africa
Eswatini,SWZ,2012,54.21104813,6.408852338,11.66205025,4886658806,4527.681573,13.63636364,43.79221615,63.37360001,18,,96.8,,,,,Africa,,Lower-middle_income,20.78178258,49.862,1079285,77.151,22.849,Sub-Saharan_Africa
Eswatini,SWZ,2013,57.46309662,6.730889667,15.42193985,4597702903,4230.328486,6.153846154,40.65785012,66.23660278,14.9,,,,,,,Africa,,Lower-middle_income,24.7,51.699,1086843,77.001,22.999,Sub-Saharan_Africa
Eswatini,SWZ,2014,65,1.520167183,14.62915039,4422304975,4038.55354,6.153846154,53.2627866,67.95860291,13.4,,,21,,,,Africa,,Lower-middle_income,25,53.569,1095022,76.851,23.149,Sub-Saharan_Africa
Eswatini,SWZ,2015,64.1318512,2.305352673,15.69231987,4062660890,3679.819798,6.153846154,46.57258065,66.58869934,12.8,,21,21,,,,Africa,,Lower-middle_income,25.64304231,55.359,1104038,76.7,23.3,Sub-Saharan_Africa
Eswatini,SWZ,2016,63.43,-0.59300631,15.6286602,3816018485,3425.528759,6.153846154,,62.35950089,13,29.2,21.21,21.21,68,21,24.4,Africa,54.6,Lower-middle_income,,56.962,1113994,76.541,23.459,Sub-Saharan_Africa
